-0.01212736638262870000	-1.32445651292801000000	0.97218787670135500000
-0.01757834479212760000	-1.26881128549576000000	0.94219604134559600000
-0.03016338218003510000	-1.13212329149246000000	0.92059871554374700000
-0.03849858418107030000	-1.03534114360809000000	0.89522224664688100000
-0.04494426771998410000	-0.94660654664039600000	0.86448085308075000000
-0.05114945396780970000	-0.87771487236023000000	0.82634079456329300000
-0.05823922157287600000	-0.78984367847442600000	0.79601803421974200000
-0.06526396609842780000	-0.70588949322700500000	0.80362090468406700000
-0.07142897695302960000	-0.62779682874679600000	0.83363217115402200000
-0.07790083065629010000	-0.55792674422264100000	0.86047965288162200000
-0.08414678648114200000	-0.48323123157024400000	0.88526347279548600000
-0.09053847938776020000	-0.40767458081245400000	0.90850251913070700000
-0.09512989968061450000	-0.34366300702095000000	0.92711481451988200000
-0.10084542259573900000	-0.27449929714202900000	0.94377082586288500000
-0.10522694885730700000	-0.21406626701355000000	0.95726314187049900000
-0.10824063047766700000	-0.15750821679830600000	0.96804136037826500000
-0.11426962912082700000	-0.08923597261309620000	0.97878658771514900000
-0.11926494911313100000	-0.02330259606242180000	0.98704588413238500000
-0.12366073951125100000	0.03786008991301060000	0.99191257357597400000
-0.12916873767972000000	0.10540244728326800000	0.99578499794006400000
-0.13364266976714100000	0.16735494881868400000	0.99702301621437100000
-0.13773090392351200000	0.22802747786045100000	0.99512007832527200000
-0.14273501932621000000	0.29065728187561000000	0.99074104428291300000
-0.14638716727495200000	0.34814086556434600000	0.98504856228828400000
-0.15170145779848100000	0.40997391939163200000	0.97808206081390400000
-0.15787114948034300000	0.47347980737686200000	0.97270035743713400000
-0.16046706587076200000	0.53643643856048600000	0.95608136057853700000
-0.16441295295953800000	0.59337711334228500000	0.94062057137489300000
-0.17420216649770700000	0.67482799291610700000	0.93772378563880900000
-0.17295765876770000000	0.71387192606926000000	0.90519532561302200000
-0.17700994759798100000	0.77081754803657500000	0.88397496938705400000
-0.18120464682579000000	0.82711476087570200000	0.86016651988029500000
-0.18824714422226000000	0.91829282045364400000	0.83686482906341600000
-0.19117304682731600000	0.96910691261291500000	0.80840507149696400000
-0.19395147264003800000	1.01587045192719000000	0.79736259579658500000
-0.19458259642124200000	1.04798424243927000000	0.81400907039642300000
-0.19738476723432500000	1.09223413467407000000	0.83979222178459200000
-0.19935449957847600000	1.13168162107468000000	0.86046835780143700000
-0.20113157480955100000	1.16856998205185000000	0.87775188684463500000
-0.20364242047071500000	1.20916616916657000000	0.89463129639625600000
-0.20857945084571800000	1.27311837673187000000	0.91799500584602400000
-0.21080566942691800000	1.31171303987503000000	0.92822030186653100000
-0.21121545881032900000	1.33101099729538000000	0.92977032065391500000
-0.21246612071991000000	1.35427135229111000000	0.93074825406074500000
-0.21560722589492800000	1.40986025333405000000	0.94017955660820000000
-0.21766443550586700000	1.44806313514709000000	0.94103637337684600000
-0.21935831010341600000	1.48505479097366000000	0.93874588608741800000
-0.22187446802854500000	1.52572119235992000000	0.93581441044807400000
-0.22421087324619300000	1.56481552124023000000	0.92966729402542100000
-0.22252351045608500000	1.57878661155701000000	0.91383168101310700000
-0.22516513615846600000	1.61924695968628000000	0.90496307611465500000
